,Unnamed: 0,id,name,price,mrp,variant,image_url,tags
887,887,PLSFX3HAJBEPQDU9, Flipkart Supermart Classic Brown Chana (Whole), 48.0, 100.0, 500 g, https://rukminim1.flixcart.com/image/280/280/klphn680/pulses/y/q/y/500-classic-brown-chana-flipkart-supermart-original-imagyrwhvj8dwypr.jpeg,flipkart supermart classic brown chana (whole) 48.0 100.0 500 g
889,889,SNSFKFNV5NP5TE84, KALEVA Tasty, 69.0, 118.0, 2x120 g, https://rukminim1.flixcart.com/image/280/280/kmwcuq80/snack-savourie/l/q/l/tasty-pouch-kaleva-original-imagfp8psvpzag8u.jpeg,kaleva tasti 69.0 118.0 2x120 g
890,890,DAJEUARYXF2VRAKE, Real Activ 100% Apple Juice, 108.0, 135.0, 1 L, https://rukminim1.flixcart.com/image/280/280/kf1fo280/drinks-juice/a/k/e/1-activ-100-apple-juice-tetrapack-real-original-imafvhagzpzsay3g.jpeg,real activ 100% appl juic 108.0 135.0 1 l
891,891,RMDEUJMAJGVAE2VB, MTR Magic Masala Upma 60 g, 20.0, 25.0, 60 g, https://rukminim1.flixcart.com/image/280/280/j3nbwy80/ready-meal/2/v/b/60-magic-masala-upma-mtr-original-imaeuz3jcwt5hsgz.jpeg,mtr magic masala upma 60 g 20.0 25.0 60 g
893,893,MDMETGMUZ2XJZWG3, COMPLAN Creamy Classic, 232.0, 245.0, 500 g, https://rukminim1.flixcart.com/image/280/280/ka73y4w0/milk-drink-mix/w/g/3/500-creamy-classic-carton-complan-original-imafrtp7huxzghgj.jpeg,complan creami classic 232.0 245.0 500 g
894,894,DEOESRG8T2NPEGFC, NIVEA Whitening Smooth Skin Deodorant Roll-on  -  For Women, 169.0, 199.0, 50 ml, https://rukminim1.flixcart.com/image/280/280/kesv0y80/deodorant/g/f/c/50-whitening-smooth-skin-deodorant-roll-on-nivea-women-original-imafvekdguwrs4qy.jpeg,nivea whiten smooth skin deodor roll-on - for women 169.0 199.0 50 ml
895,895,CAFETEG64YJEFHNK, Kellogg's Chocos Crunchy Bites, 180.0, 180.0, 375 g Box, https://rukminim1.flixcart.com/image/280/280/kdxfc7k0/cereal-flake/h/n/k/375-chocos-crunchy-bites-box-kellogg-s-original-imafuqbwdaaxnjw4.jpeg,kellogg' choco crunchi bite 180.0 180.0 375 g box
897,897,SNSFST33JVMTFCVX, CRAX Mast Mattar, 60.0, 60.0, 3x89 g, https://rukminim1.flixcart.com/image/280/280/keiuxzk0/snack-savourie/c/v/x/270-namkeen-mast-matar-pouch-crax-original-imafv6rwd8zh9ktz.jpeg,crax mast mattar 60.0 60.0 3x89 g
898,898,SCMEUHFXZKZRXBMD, EVEREST Coriander, 62.0, 62.0, 200 g, https://rukminim1.flixcart.com/image/280/280/km0x5zk0/spice-masala/5/x/n/coriander-pouch-everest-powder-original-imagfydnzmvfmhh8.jpeg,everest coriand 62.0 62.0 200 g
899,899,SHREU2YVZRTT3Y6D, GILLETTE Vector Cartridge, 120.0, 120.0, 4 Units, https://rukminim1.flixcart.com/image/280/280/j3orcsw0/shaving-razor/y/6/d/vector-plus-manual-4-gillette-original-imaeurgetsazagw6.jpeg,gillett vector cartridg 120.0 120.0 4 unit
901,901,HWSFTFAMXJQYG93A, Dalmia Sanjeevani protection Hand Sanitizer Bottle, 250.0, 500.0, 1 L, https://rukminim1.flixcart.com/image/280/280/kdt50nk0/hand-wash-sanitizer/9/3/a/1000-sanjeevani-sanitizer-bottle-dalmia-original-imafumq5gzwanwyn.jpeg,dalmia sanjeevani protect hand sanit bottl 250.0 500.0 1 l
902,902,CHCFKFNNVZBZYRXT, Munch Crisp Pop Bars, 10.0, 10.0, 20.1 g, https://rukminim1.flixcart.com/image/280/280/ko382a80/chocolate/z/c/o/crisp-pop-munch-original-imag2mad8md7dgep.jpeg,munch crisp pop bar 10.0 10.0 20.1 g
903,903,CKBET6WUER59YXZ6, McVities Digestive Biscuits, 153.0, 169.0, 1 kg, https://rukminim1.flixcart.com/image/280/280/k7c88sw0/cookie-biscuit/x/z/6/1-digestive-biscuits-mcvities-original-imafphh7khzzytgg.jpeg,mcviti digest biscuit 153.0 169.0 1 kg
906,906,EDOFBKXCABHJM9DF, KLF Tilnad Sesame Oil Plastic Bottle, 272.0, 320.0, 1 L, https://rukminim1.flixcart.com/image/280/280/jvo4scw0/edible-oil/9/d/f/1-na-plastic-bottle-sesame-oil-tilnad-original-imafggzze3bhwzha.jpeg,klf tilnad sesam oil plastic bottl 272.0 320.0 1 l
907,907,EDOF5VM8WJ7UMTDV, Oleev Health Blended Oil Can, 855.0, 960.0, 5 L, https://rukminim1.flixcart.com/image/280/280/k7ksvww0/edible-oil/t/d/v/5-health-can-blended-oil-oleev-original-imafps82ydwmvvkt.jpeg,oleev health blend oil can 855.0 960.0 5 l
909,909,CHEFQQFCZW2TM5ZV, BRITANNIA Plain Processed cheese Spread, 242.0, 285.0, 400 g, https://rukminim1.flixcart.com/image/280/280/klb78nk0/cheese/h/z/f/pizza-processed-cheese-britannia-original-imagyggtgjg9gfzv.jpeg,britannia plain process chees spread 242.0 285.0 400 g
911,911,FLRFYZPAQEREJDPJ, safe harvest Wheat Daliya Broken Wheat, 45.0, 45.0, 500 g, https://rukminim1.flixcart.com/image/280/280/jtx9evk0/flour/d/p/j/500-wheat-daliya-broken-wheat-safe-harvest-original-imaff5ruub9gzaxf.jpeg,safe harvest wheat daliya broken wheat 45.0 45.0 500 g
913,913,CHPF4Z7GECVFEY5Z, Too Yumm! Tangy Tomato Multigrain Chips, 18.0, 20.0, 54 g, https://rukminim1.flixcart.com/image/280/280/jic0u4w0/chips/y/5/z/60-tangy-tomato-multigrain-tooyumm-original-imaf65npyzjdwzrs.jpeg,too yumm! tangi tomato multigrain chip 18.0 20.0 54 g
914,914,NDFF7VQCHKGZGGXT, Ziofit Afghani Dried Figs, 472.0, 525.0, 200 g, https://rukminim1.flixcart.com/image/280/280/kgcl7680/nut-dry-fruit/g/x/t/200-afghani-dried-pouch-ziofit-original-imafwhng3yqzxczk.jpeg,ziofit afghani dri fig 472.0 525.0 200 g
915,915,SMPFCXWVABFVAGB2, JOHNSON'S Baby No More Tears Shampoo, 352.0, 375.0, 500 ml, https://rukminim1.flixcart.com/image/280/280/kiqbma80/shampoo/g/b/2/500-baby-no-more-tears-shampoo-johnson-s-original-imafyg5zychh9dnu.jpeg,johnson' babi no more tear shampoo 352.0 375.0 500 ml
917,917,MLKFBYCPKP4UJACF, Go Supremo Milk, 69.0, 72.0, 1 L, https://rukminim1.flixcart.com/image/280/280/klb78nk0/milk/t/c/d/tetrapack-uht-go-original-imagygqmuazjmkya.jpeg,go supremo milk 69.0 72.0 1 l
918,918,PCPETZTZZQEYVG7J, ACT II Hot & Fresh Microwave Butter Lovers Popcorn, 65.0, 70.0, 99 g, https://rukminim1.flixcart.com/image/280/280/khwbde80-0/popcorn/v/p/i/hot-fresh-microwave-microwave-act-ii-original-imafxstmnffbve6z.jpeg,act ii hot & fresh microwav butter lover popcorn 65.0 70.0 99 g
919,919,SCMEUYZ2WQ7WCKKP, Eastern Chilli Powder, 82.0, 94.0, 250 g, https://rukminim1.flixcart.com/image/280/280/j5lchow0/spice-masala/k/k/p/250-pouch-chilli-eastern-powder-original-imaew5ksmjgvzkfz.jpeg,eastern chilli powder 82.0 94.0 250 g
921,921,SAMEUD5HJK7SE6VE, Bikano Dry Petha Box, 95.0, 100.0, 400 g, https://rukminim1.flixcart.com/image/280/280/jucz98w0/sweet-mithai/6/v/e/400-dry-petha-petha-bikano-original-imaffgfyn6ztghye.jpeg,bikano dri petha box 95.0 100.0 400 g
922,922,SAKEUB529WRGTGGU, WeiKFiELD Red Chilli Sauce, 47.0, 55.0, 200 g Plastic Bottle, https://rukminim1.flixcart.com/image/280/280/j6mhxu80/sauce-ketchup/g/g/u/200-red-chilli-plastic-bottle-sauce-weikfield-original-imaex2ffypxymkkp.jpeg,weikfield red chilli sauc 47.0 55.0 200 g plastic bottl
923,923,SMPEZ6CGUDDS2NJG, Chik Hairfall Prevent Egg White Shampoo, 129.0, 178.0, 340 ml, https://rukminim1.flixcart.com/image/280/280/kj4m0sw0-0/shampoo/1/p/r/340-hairfall-prevent-egg-white-shampoo-chik-original-imafyrbwb6b5htqt.jpeg,chik hairfal prevent egg white shampoo 129.0 178.0 340 ml
925,925,SCMEUHHYQMJPDR73, EVEREST Sabji Masala Powder, 29.0, 29.0, 50 g, https://rukminim1.flixcart.com/image/280/280/kjabs7k0-0/spice-masala/x/q/d/sabji-masala-powder-box-everest-powder-original-imafyvpgahefzx8n.jpeg,everest sabji masala powder 29.0 29.0 50 g
926,926,DAJEUARY7DAEDHGF, Real Fruit Juice - Pomegranate, 115.0, 115.0, 1 L, https://rukminim1.flixcart.com/image/280/280/kbb49zk0/drinks-juice/h/g/f/1-fruit-juice-pomegranate-tetrapack-real-original-imafszzp7fmhkgmh.jpeg,real fruit juic - pomegran 115.0 115.0 1 l
927,927,SCMFQX2X5A4FH64S, zoff Garam Masala, 63.0, 79.0, 100 g, https://rukminim1.flixcart.com/image/280/280/kah413k0/spice-masala/6/4/s/100-garam-masala-pouch-zoff-powder-original-imafsfcmyz7btvcz.jpeg,zoff garam masala 63.0 79.0 100 g
929,929,EDOEZWFWACZKMFGF, Dalda Vanaspati 1 L Pouch, 158.0, 185.0, 1 L Pouch, https://rukminim1.flixcart.com/image/280/280/jhi0l8w0/ghee/f/g/f/1-na-pouch-dalda-original-imaf5gbuhz9kzngz.jpeg,dalda vanaspati 1 l pouch 158.0 185.0 1 l pouch
930,930,FLRETEFHEJQ7R7SK, 24 mantra ORGANIC Sattu, 95.0, 95.0, 500 g, https://rukminim1.flixcart.com/image/280/280/kjvrdzk0/flour/p/h/4/sattu-sattu-24-mantra-organic-original-imafzce35ztynh66.jpeg,24 mantra organ sattu 95.0 95.0 500 g
931,931,BWSESTMUEE8CKSGV, NIVEA Body Wash, Fresh Pure Shower Gel, Refreshing Aquatic Scent, 239.0, 500 ml,nivea bodi wash fresh pure shower gel refresh aquat scent 239.0
933,933,CAFF8W7ZYYFZZHSP, Kwality Muesli Crunchy, 280.0, 560.0, 1 kg Plastic Bottle, https://rukminim1.flixcart.com/image/280/280/jnoxa4w0/cereal-flake/h/s/p/1-muesli-crunchy-plastic-bottle-kwality-original-imafabkz8h4ugybu.jpeg,kwaliti muesli crunchi 280.0 560.0 1 kg plastic bottl
934,934,INFETZV5YGRU5RCA, Nestle Lactogen Infant Formula (Stage 1), 350.0, 350.0, 400 g, https://rukminim1.flixcart.com/image/280/280/k8ro3gw0/infant-formula/r/c/a/400-infant-formula-stage-1-nestle-lactogen-original-imafqpjq6ybxhhjb.jpeg,nestl lactogen infant formula (stage 1) 350.0 350.0 400 g
935,935,BCRETEEDVGYQGA3N, LIZOL Disinfectant Surface Cleaner Sandal, 93.0, 93.0, 500 ml, https://rukminim1.flixcart.com/image/280/280/j3t1ocw0/bathroom-floor-cleaner/a/3/n/sandalwood-500-lizol-disinfectant-floor-cleaner-lizol-original-imaeuux2kza4htfd.jpeg,lizol disinfect surfac cleaner sandal 93.0 93.0 500 ml
937,937,SAKFGZJATNDMYHBZ, SURABHI Tomato Ketchup, 45.0, 70.0, 450 g Refill, https://rukminim1.flixcart.com/image/280/280/kh0vonk0/sauce-ketchup/h/b/z/450-tomato-pouch-ketchup-surabhi-original-imafx4qktzguhhwy.jpeg,surabhi tomato ketchup 45.0 70.0 450 g refil
938,938,HNYFSGQV2JGEFZNG, Saffola Honey, 189.0, 220.0, 500 g, https://rukminim1.flixcart.com/image/280/280/kcjexe80/honey/z/n/g/500-honey-saffola-original-imaftn9pyrrauuhu.jpeg,saffola honey 189.0 220.0 500 g
939,939,CMFFYF2HWDJJSCGA, Dukes Mango Candy, 62.0, 100.0, 300 g, https://rukminim1.flixcart.com/image/280/280/kkvhea80/candy-mouth-freshener/c/j/s/300-katccha-aam-candy-300g-dukes-original-imagy4gcbyg3mysf.jpeg,duke mango candi 62.0 100.0 300 g
941,941,INSF65NZYSBHDSUG, MOKSH Swarna Agarbatti Chandan, 63.0, 75.0, 70 g, https://rukminim1.flixcart.com/image/280/280/jlb6v0w0/incense-stick/s/u/g/swarna-80-moksh-original-imaf8gr2n9sdhasw.jpeg,moksh swarna agarbatti chandan 63.0 75.0 70 g
942,942,CHEF6TYXWHZKHFHE, BRITANNIA Classic Processed cheese Cubes, 135.0, 150.0, 200 g, https://rukminim1.flixcart.com/image/280/280/k9a8tjk0/cheese/f/h/e/200-cheese-cubes-classic-processed-cheese-britannia-original-imafr44twhzexkmz.jpeg,britannia classic process chees cube 135.0 150.0 200 g
943,943,MPWEUDAFHGRAZMZ6, Nestle Nan Pro Infant Formula (Stage 1), 630.0, 630.0, 400 g, https://rukminim1.flixcart.com/image/280/280/koynr0w0/infant-formula/6/z/l/infant-formula-powder-nestle-nan-pro-original-imag3aw9f8kgsfy2.jpeg,nestl nan pro infant formula (stage 1) 630.0 630.0 400 g
945,945,MOVFNVDHQVPBNNNK, Good Knight Flash 2 Refill + Machine Mosquito Vaporiser, 164.0, 175.0, 1 Unit 2 Refill, https://rukminim1.flixcart.com/image/280/280/k547l3k0/mosquito-vaporiser/n/n/k/flash-2-refill-machine-8901023020391-good-knight-original-imafnvjccdjazgvc.jpeg,good knight flash 2 refil + machin mosquito vaporis 164.0 175.0 1 unit 2 refil
946,946,SOPEVYN6HPGMNJGX, Lever Ayush Natural Fairness Saffron Soap, 116.0, 129.0, 4x100 g, https://rukminim1.flixcart.com/image/280/280/jhavdzk0/soap/j/g/x/4-400-natural-fairness-saffron-soap-lever-ayush-original-imaf5cx8rjphchtz.jpeg,lever ayush natur fair saffron soap 116.0 129.0 4x100 g
947,947,DPREN7KE8XZ7WEYG, MamyPoko Pants Standard Diapers - M, 379.0, 399.0, 36 Pieces, https://rukminim1.flixcart.com/image/280/280/jkbguq80/diaper/e/y/g/m-pants-standard-36-mamypoko-original-imaf7p8w6arfxxec.jpeg,mamypoko pant standard diaper - m 379.0 399.0 36 piec
949,949,MPWEX43PZY54WFCU, MOTHER DAIRY Whitener Dailycious Skimmed Milk Powder, 410.0, 410.0, 1 kg, https://rukminim1.flixcart.com/image/280/280/knqd3m80/milk-powder/f/b/3/1-whitener-dailycious-mother-dairy-original-imag2cnzjgzsyknq.jpeg,mother dairi whiten dailyci skim milk powder 410.0 410.0 1 kg
950,950,RICEUC2YFTZGQPSQ, Daawat Rozana Gold Basmati Rice (Medium Grain), 355.0, 450.0, 5 kg, https://rukminim1.flixcart.com/image/280/280/jqe38280/rice/p/s/q/5-white-rozana-gold-basmati-rice-bag-daawat-original-imafcezm6u8srgjx.jpeg,daawat rozana gold basmati rice (medium grain) 355.0 450.0 5 kg
951,951,CMFFC7EQQFHGJH8G, LuvIt Eclairs Party Pack Choco Toffee, 105.0, 150.0, 423.5 g, https://rukminim1.flixcart.com/image/280/280/k2z1t3k0/candy-mouth-freshener/h/8/g/384-eclairs-luvit-original-imafm72qvagmxchf.jpeg,luvit eclair parti pack choco toffe 105.0 150.0 423.5 g
952,952,LDTET5UDXA97ED4F, Ariel Matic Front Load Detergent Powder 2 kg, 392.0, 530.0, 2 kg, https://rukminim1.flixcart.com/image/280/280/kiyw9e80-0/washing-powder/f/1/9/matic-front-load-ariel-original-imafyn7wkae26ke6.jpeg,ariel matic front load deterg powder 2 kg 392.0 530.0 2 kg
953,953,CMFFH8DHHMATJHZH, Mentos Rainbow Assorted Chewy Candy Pouch Assorted Flavours Toffee, 50.0, 50.0, 156 g, https://rukminim1.flixcart.com/image/280/280/jzn0tjk0/candy-mouth-freshener/h/z/h/156-rainbow-assorted-chewy-candy-pouch-mentos-original-imafjm3hwzhrxw5f.jpeg,mento rainbow assort chewi candi pouch assort flavour toffe 50.0 50.0 156 g
954,954,CAFFT7NFNZFJY4NN, yoga bar Fruit + Nuts & Seeds Muesli Plus, 195.0, 325.0, 400 g Box, https://rukminim1.flixcart.com/image/280/280/ke0a7ww0/cereal-flake/4/n/n/400-muesli-fruit-and-nut-box-yoga-bar-original-imafusd3amm6gwhf.jpeg,yoga bar fruit + nut & seed muesli plu 195.0 325.0 400 g box
955,955,CHCEWXEH4Z8Z3Z85, Cadbury Dairy Milk Fruit and Nut Chocolate Bars, 90.0, 90.0, 80 g, https://rukminim1.flixcart.com/image/280/280/kij6f0w0/chocolate/z/8/5/80-dairy-milk-fruit-and-nut-chocolate-cadbury-original-imafyawnevedjyhd.jpeg,cadburi dairi milk fruit and nut chocol bar 90.0 90.0 80 g
957,957,HRMEUFCCKJJ3HJDU, Veet Full Body Dry Skin Waxing Strips, 179.0, 199.0, 20 Strips, https://rukminim1.flixcart.com/image/280/280/kddf6a80/hair-removal/3/w/t/20-full-body-waxing-kit-dry-skin-strips-veet-original-imafuazjyzsgkzhg.jpeg,veet full bodi dri skin wax strip 179.0 199.0 20 strip
958,958,SMPFJAYJGBB6ZFXY," MamaEarth ""Onion Hair Fall Shampoo for Hair Growth & Hair Fall Control"," with Onion Oil & Plant Keratin 250ml""", 314.0, 349.0, 877.0,"mamaearth ""onion hair fall shampoo for hair growth & hair fall control with onion oil & plant keratin 250ml"" 314.0 349.0"
959,959,MSCEMJSGKZXSKPHJ, HIMALAYA Baby Lotion 400 ml, 268.0, 290.0, 400 ml, https://rukminim1.flixcart.com/image/280/280/k6jnfrk0/moisturizer-cream/p/h/j/400-baby-lotion-400-ml-himalaya-lotion-original-imafzzeagzenfwam.jpeg,himalaya babi lotion 400 ml 268.0 290.0 400 ml
961,961,TEAEZGK9ZYKDHF8A, Waghbakri Spices Masala Tea Box, 150.0, 150.0, 250 g Box, https://rukminim1.flixcart.com/image/280/280/jj4ln680-1/tea/f/8/a/250-na-masala-tea-leaves-waghbakri-original-imaf6sfwgtdjjhwv.jpeg,waghbakri spice masala tea box 150.0 150.0 250 g box
962,962,MPWFRS99KHYYBKAF, Ananda Dairy Whitener Semi Skimmed Milk Powder, 360.0, 360.0, 1 kg, https://rukminim1.flixcart.com/image/280/280/kcm9t3k0/milk-powder/k/a/f/1-dairy-whitener-ananda-original-imaftp6ebwtzfrcq.jpeg,ananda dairi whiten semi skim milk powder 360.0 360.0 1 kg
963,963,CNTFNFTHSZWST7V2, MASTER COOK  - 1300 ml Plastic Grocery Container, 59.0, 90.0, Pink, https://rukminim1.flixcart.com/image/280/280/ken59jk0/container/7/v/2/pp-157-mastercook-original-imafv9uthhup4yar.jpeg,master cook - 1300 ml plastic groceri contain 59.0 90.0 pink
965,965,CHCFAH2HXPNPHXJB, HERSHEY'S Kisses Creamy Milk Chocolate Truffles, 119.0, 140.0, 108 g, https://rukminim1.flixcart.com/image/280/280/jrgo4280/chocolate/k/7/2/36-creamy-milk-chocolate-hershey-s-original-imafd8xqsyynbxqv.jpeg,hershey' kiss creami milk chocol truffl 119.0 140.0 108 g
966,966,MPWEUDAFQYZUEUAJ, Nestle Nan Pro 2 Follow-up Formula Powder Stage 2, 620.0, 620.0, 400 g, https://rukminim1.flixcart.com/image/280/280/koynr0w0/infant-formula/5/e/k/follow-up-formula-powder-stage-2-nestle-nan-pro-2-original-imag3aw9k5whzvhh.jpeg,nestl nan pro 2 follow-up formula powder stage 2 620.0 620.0 400 g
967,967,PSAF7HFRNHKTWSJW, DiSano No. 73 Penne Pasta, 99.0, 198.0, 500 g, https://rukminim1.flixcart.com/image/280/280/ki7qw7k0-0/pasta/g/g/k/no-73-regular-disano-original-imafyfu7jmzx5aef.jpeg,disano no. 73 penn pasta 99.0 198.0 500 g
969,969,SNSF5WGXFXMJRWHG, Priyagold Cheez Bit, 42.0, 45.0, 150 g, https://rukminim1.flixcart.com/image/280/280/jmthle80-1/cookie-biscuit/w/h/g/150-cheez-bit-priyagold-original-imaf9ngqtrhqbfhf.jpeg,priyagold cheez bit 42.0 45.0 150 g
970,970,SAKEUB52QCDREMGT, WeiKFiELD Green Chilli Sauce, 47.0, 55.0, 200 g Plastic Bottle, https://rukminim1.flixcart.com/image/280/280/j3vwk280/sauce-ketchup/m/g/t/200-green-chilli-sauce-plastic-bottle-chili-weikfield-original-imaeuvzgapymdget.jpeg,weikfield green chilli sauc 47.0 55.0 200 g plastic bottl
971,971,FCWFBHQ6S6ZZZSWT, NIVEA Dark Spot Reduction Face Wash, 139.0, 199.0, 100 g, https://rukminim1.flixcart.com/image/280/280/k4bms280/face-wash/7/b/5/100-men-dark-spot-reduction-nivea-original-imafn8wqwmcyy3td.jpeg,nivea dark spot reduct face wash 139.0 199.0 100 g
973,973,LDTET5UD5BF6YZZB, vanish Oxy Action Powder Stain Remover, 102.0, 108.0, 200 g, https://rukminim1.flixcart.com/image/280/280/k84t1u80/stain-remover/z/z/b/200-oxy-action-powder-vanish-original-imafq7pfncfpgwnb.jpeg,vanish oxi action powder stain remov 102.0 108.0 200 g
974,974,PAPEUD2ESKRCXNVK, MOTHER'S RECIPE Tamarind Paste, 49.0, 50.0, 200 g, https://rukminim1.flixcart.com/image/280/280/kiqbma80-0/paste-puree/8/e/u/tamarind-paste-tamarind-paste-pouch-mother-s-recipe-original-imafyg4bnhyggpvz.jpeg,mother' recip tamarind past 49.0 50.0 200 g
975,975,NDFFZ4QMEMSRGQXU, Molsi's Royal California Almonds, 681.0, 1050.0, 5x0.2 kg, https://rukminim1.flixcart.com/image/280/280/kljrvrk0/nut-dry-fruit/s/v/c/royal-californian-pouch-molsi-s-original-imagyn6yzbgugj4f.jpeg,molsi' royal california almond 681.0 1050.0 5x0.2 kg
977,977,NDFFN82FPCRDHJHN, Regency Pitted Prunes, 172.0, 250.0, 240 g, https://rukminim1.flixcart.com/image/280/280/k7285u80/nut-dry-fruit/j/h/n/240-dry-pitted-pouch-regency-original-imafpdm6jxgsfy3y.jpeg,regenc pit prune 172.0 250.0 240 g
978,978,HWSFUCKHKGWX9B8F, LIFEBUOY Antibacterial Germ Kill Spray (No Gas) Safe On Skin, Safe On Surfaces Sanitizer Spray Can, 169.0, 199.0, 915.0,lifebuoy antibacteri germ kill spray (no gas) safe on skin safe on surfac sanit spray can 169.0 199.0
979,979,MLKEUGQGFTXQ9ARC, Amul Kool, 20.0, 20.0, 180 ml, https://rukminim1.flixcart.com/image/280/280/j3nbwy80/milk/a/r/c/200-flavored-amul-original-imaeun3ykwbv3rjd.jpeg,amul kool 20.0 20.0 180 ml
981,981,WFWFMHNJGKWPYQZR, Dukes Waffy Chocolate Wafers, 53.0, 90.0, 2x75 g, https://rukminim1.flixcart.com/image/280/280/k4n2avk0/wafer-waffle/q/z/r/150-waffy-chocolate-wafers-wafers-dukes-original-imafngfgqfmseyzd.jpeg,duke waffi chocol wafer 53.0 90.0 2x75 g
982,982,MDMFN2HNUKNJKBVZ, Women's Horlicks Calseal Formula - Caramel Flavor, 471.0, 530.0, 750 g, https://rukminim1.flixcart.com/image/280/280/kh0vonk0/energy-sport-drink-mix/t/e/x/750-women-s-plus-caramel-carton-horlicks-original-imafx4pjzz2u2duy.jpeg,women' horlick calseal formula - caramel flavor 471.0 530.0 750 g
983,983,DAJEUC5GS3QXZZAC, B Natural Mixed Fruit, 88.0, 110.0, 1 L, https://rukminim1.flixcart.com/image/280/280/kobspe80/drinks-juice/v/u/p/mixed-fruit-tetrapack-b-natural-original-imag2tcmrb5g8wfz.jpeg,b natur mix fruit 88.0 110.0 1 l
985,985,TPSEUHEQDCEKNHZF, Colgate Sensitive Plus Toothpaste, 125.0, 125.0, 70 g, https://rukminim1.flixcart.com/image/280/280/jgzfv680/toothpaste/h/z/f/70-sensitive-plus-colgate-original-imaf53rjssgfshxy.jpeg,colgat sensit plu toothpast 125.0 125.0 70 g
986,986,HSME7YWESFANWA7B, LIVON Serum for Dry & Unruly Hair, 120.0, 150.0, 50 ml, https://rukminim1.flixcart.com/image/280/280/khnqqa80/hair-serum/a/7/b/50-serum-for-dry-unruly-hair-livon-original-imafxmbu2gzz3abg.jpeg,livon serum for dri & unruli hair 120.0 150.0 50 ml
987,987,DCGEUD92HTZPWEZX, Pril Dish Cleaning Gel, 43.0, 45.0, 0.225 L, https://rukminim1.flixcart.com/image/280/280/k3rmm4w0/dish-cleaning-gel/e/z/x/kraft-na-bottle-pril-original-imafmtgsykhf4uhg.jpeg,pril dish clean gel 43.0 45.0 0.225 l
989,989,HRCFTASJUPH9ZNDB, Godrej Expert Creme Hair Colour - Black Brown Pack of 4 , Black Brown, 102.0, 120.0, 207.0,godrej expert creme hair colour - black brown pack of 4 black brown 102.0 120.0
990,990,SAMFNPSZV6T8EH2Z, Haldiram's Besan Burfi Box, 159.0, 280.0, 400 g, https://rukminim1.flixcart.com/image/280/280/k6ci8i80/sweet-mithai/h/2/z/400-traditional-sweet-burfi-haldiram-original-imafzthnqxhcak2e.jpeg,haldiram' besan burfi box 159.0 280.0 400 g
991,991,BCRFGJAJERHVGZQV, Nimyle Household Sanitizer Floor Cleaner Herbal, 239.0, 282.0, 2 L, https://rukminim1.flixcart.com/image/280/280/jyt0knk0/bathroom-floor-cleaner/z/q/v/rose-2-na-bottle-nimyle-original-imafgygnzhshxhd4.jpeg,nimyl household sanit floor cleaner herbal 239.0 282.0 2 l
993,993,SCMFT7N75DKFQXAM, zoff Cassia Bark, 61.0, 70.0, 100 g, https://rukminim1.flixcart.com/image/280/280/kebpqq80/spice-masala/x/a/m/100-cassia-pouch-zoff-whole-original-imafvffhdg4ghhdn.jpeg,zoff cassia bark 61.0 70.0 100 g
994,994,CKBFKFNDZQZ6GDWS, Creme N Crisp Atta Cookies, 70.0, 120.0, 270 g, https://rukminim1.flixcart.com/image/280/280/kb9ou4w0/cookie-biscuit/d/w/s/250-atta-cookies-creme-n-crisp-original-imafsnmzkvxsmnqk.jpeg,creme n crisp atta cooki 70.0 120.0 270 g
995,995,TLCDFJ25T8MHGGMK, CINTHOL Cool Talc, 128.0, 135.0, 300 g, https://rukminim1.flixcart.com/image/280/280/talc/g/m/k/cinthol-300-cool-talc-original-imadkbfebqvaqaky.jpeg,cinthol cool talc 128.0 135.0 300 g
997,997,BBYF63HGRYG9BYB2, Nestle Cerelac Wheat Apple Carrot Cereal, 205.0, 205.0, 300 g, https://rukminim1.flixcart.com/image/280/280/k8t3jbk0/baby-cereal/y/b/2/300-wheat-apple-carrot-nestle-cerelac-original-imafqqqggyxcbusf.jpeg,nestl cerelac wheat appl carrot cereal 205.0 205.0 300 g
